Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
3/28/2010,20.8,26.4,0,5.4,8.2,W,41,W,NE,6,19,82,66,1019.2,1014.9,2,7,23.1,26.2,No,No
3/29/2010,22.4,27.5,0,2.8,0.1,W,41,W,W,7,11,78,56,1016.9,1016.4,7,8,23.2,26.7,No,Yes
3/30/2010,20.5,21.3,4,4.8,0,W,41,SSW,SSW,4,9,92,88,1019.8,1018.4,8,8,20.6,21.2,Yes,Yes
3/31/2010,18.9,23.1,14,2.6,3.1,W,41,S,S,24,30,68,67,1019.5,1017.5,7,6,21,22,Yes,No
4/1/2010,16,25.3,0.2,3.6,10.8,W,41,W,S,24,19,68,45,1018.3,1016.3,2,1,18.4,24.8,No,No
4/2/2010,17.2,24.6,0,5.8,9.4,W,41,W,S,13,24,74,46,1019.9,1018.5,5,2,19,24.3,No,No
4/3/2010,15.9,24,0,6.6,7.2,W,41,WNW,SE,17,15,72,56,1021.4,1020,2,3,18.6,22.1,No,Yes
4/4/2010,15.4,22.4,6.8,3.2,6.6,W,41,W,SSE,13,19,84,59,1022.9,1020.5,6,6,17.7,20.7,Yes,Yes
4/5/2010,15.2,21.5,1.2,4.4,2.5,W,41,WNW,SE,9,7,76,64,1021.1,1019,5,7,19.6,20.5,Yes,No
4/6/2010,17,23.3,0.8,2.2,3.6,W,41,W,E,0,17,74,62,1020.5,1017.6,6,7,21.4,22.4,No,Yes
4/7/2010,18.5,25.9,3.8,2.8,1.1,W,41,NNE,NNW,15,22,90,65,1016.6,1012.3,8,7,19.1,24.5,Yes,Yes
4/8/2010,19,28.7,3,1.4,9.4,W,41,W,SSE,17,17,77,71,1012.5,1011.8,3,3,22.2,24.3,Yes,Yes
4/9/2010,16.4,25,4.4,5,9.9,W,41,WNW,SE,15,20,68,55,1014.8,1011.1,2,6,20.8,22.4,Yes,No
4/10/2010,17.2,27.9,0,6.2,7.4,W,41,W,E,9,17,78,41,1010.5,1007.6,6,1,18.6,27.6,No,No
4/11/2010,18.6,27.9,0,3.8,10.1,W,41,NNW,WNW,15,20,58,33,1007.9,1006,5,3,24.5,27.7,No,No
4/12/2010,14.9,24.5,0,8.6,10.6,W,41,W,WSW,30,20,33,22,1014.3,1011.7,1,2,16.8,24.2,No,No
4/13/2010,13.1,22.3,0,5.6,10.7,W,41,W,SSE,17,19,52,46,1021.8,1020.3,1,1,17.6,21.3,No,No
4/14/2010,12.3,25,0,3.8,10.7,W,41,W,ENE,15,17,71,49,1022.8,1019.3,0,2,15.9,23,No,No
4/15/2010,14.9,24.9,0,6,9.3,W,41,W,ESE,15,19,77,62,1021.9,1020.5,6,3,17.5,23.3,No,No
4/16/2010,16.9,22.3,0,3.6,1.5,W,41,WNW,SSE,9,15,77,64,1027,1025.1,7,6,18.1,21.8,No,No
4/17/2010,15.8,25.3,0.6,2.4,10.8,W,41,W,ESE,11,15,82,63,1028.1,1026,1,3,19.1,24.2,No,No
4/19/2010,17.2,24.9,0,2.8,9.6,W,41,WNW,E,6,13,82,65,1026,1023.7,2,2,20.5,24.2,No,No
4/20/2010,17.3,24.8,0,4.4,9.3,W,41,W,E,13,15,87,57,1025.2,1021.7,1,5,20,24.4,No,No
4/21/2010,16.7,24.2,0,3.4,10.3,W,41,W,ENE,15,20,95,63,1023.4,1020.4,1,1,17.6,23.9,No,No
4/22/2010,16.7,25.7,0,5.4,10.6,W,41,WNW,E,11,19,81,63,1022.9,1019.4,1,1,19.3,23.9,No,No
4/23/2010,16.6,30.7,0,3.2,10.6,W,41,W,NE,13,11,68,50,1020.6,1016,1,1,20.2,26.5,No,No
4/24/2010,20.2,28.6,0,7.2,3.4,W,41,NW,NNW,11,20,57,49,1014.3,1009.9,7,7,22.8,26.4,No,Yes
4/25/2010,17.2,22.8,8.8,5,3.8,W,41,W,S,20,20,77,70,1013.2,1013.5,7,5,17.3,19.2,Yes,No
4/26/2010,12.5,21.8,0.4,3,10.5,W,41,W,SE,24,15,56,46,1024.3,1022.3,1,1,15.1,21.5,No,No
4/27/2010,11.7,20.4,0,4.4,2.2,W,41,W,W,19,11,65,41,1020.4,1017.8,6,7,14.2,20.1,No,No
4/28/2010,12.6,24.9,0,2.4,10.6,W,41,W,W,15,9,64,32,1021,1016.7,0,1,16,24.5,No,No
4/29/2010,13.4,24.6,0,5,10.7,W,41,W,WNW,24,17,44,35,1019.9,1017,1,1,18.2,24.5,No,No
4/30/2010,14,19.4,0,5,0.3,W,41,W,S,20,13,79,64,1025.2,1024.4,8,7,14.4,19.2,No,Yes
5/1/2010,14.3,21.7,1.8,2.4,4.6,W,41,W,ENE,13,13,89,74,1027.6,1024.4,7,6,15.1,20.6,Yes,No
5/2/2010,13.9,26.5,0,1.2,8.2,W,41,W,SW,19,2,90,30,1024.8,1022.1,2,1,15.3,26.3,No,No
5/3/2010,14.8,23.1,0.2,4,6.5,W,41,W,ESE,15,6,75,60,1027.6,1024.3,4,6,18,22.7,No,No
5/4/2010,16.2,24.8,0,2.8,4.2,W,41,WNW,NE,2,17,80,54,1021.3,1015.8,7,5,19.2,24.2,No,No
5/5/2010,15.4,21.1,0,3.8,5.9,W,41,NNE,W,7,28,59,41,1012.2,1011.3,7,3,18.7,18.1,No,Yes
5/6/2010,10.4,22.3,2,4.4,10.2,W,41,W,WSW,24,7,48,34,1020,1018.3,1,1,13.9,21.5,Yes,No
5/7/2010,11.3,23.1,0,3.8,10.1,W,41,W,WSW,20,6,62,33,1022.4,1018.3,1,1,13.5,22.9,No,No
5/8/2010,11.1,24.4,0,4,10.1,W,41,W,E,20,11,65,46,1021.9,1019.3,1,1,14.1,22.6,No,No
5/9/2010,12.3,24.6,0,2,10.2,W,41,W,E,15,17,68,50,1022,1018.3,1,1,15.3,22.4,No,No
5/10/2010,12.7,22.6,0,4.4,10.2,W,41,W,NE,13,19,78,61,1020.3,1015.8,1,1,15.7,22,No,No
5/11/2010,12.8,27,0,4.2,9.7,W,41,W,W,11,30,64,19,1012.6,1008.7,1,1,16.3,25.7,No,No
5/12/2010,10.5,18.9,0,8,10.2,W,41,WSW,S,28,26,40,29,1017.9,1016.9,1,1,12.7,18.5,No,No
5/13/2010,9,21.9,0,4.4,9.4,W,41,W,S,24,17,53,36,1018.8,1015.8,1,2,12,20.7,No,No
5/14/2010,10.6,21.1,0,4.4,10.1,W,41,W,SW,19,22,60,35,1018.4,1014.9,1,2,13,20.3,No,No
5/15/2010,10.5,21.7,0,4,9,W,41,W,S,20,24,62,47,1017.6,1016.1,1,3,13.2,20.5,No,No
5/16/2010,11,21.6,0,4.4,7.7,W,41,W,SSE,17,13,71,60,1020.9,1018.4,2,6,12.7,19.7,No,No
5/17/2010,12.7,17.9,1,2.4,0.2,W,41,W,WNW,19,4,85,68,1019.7,1016.7,8,8,13.1,16.5,No,Yes
5/18/2010,12.4,15.4,13.8,1,0,W,41,W,SW,22,17,94,92,1018.2,1017.4,8,8,13,14.9,Yes,Yes
5/19/2010,11.7,20,47.8,4.8,6.1,W,41,W,SSE,20,9,91,62,1022.1,1020.3,7,3,13,20,Yes,No
5/20/2010,11.2,19.7,1,2.8,6.1,W,41,W,ESE,19,11,82,55,1023.1,1019.9,6,6,12.7,19.3,No,No
5/21/2010,11.7,19.5,0,1.2,6.4,W,41,WNW,SSE,13,20,83,58,1020.6,1017.9,3,6,13.9,18.4,No,Yes
5/22/2010,10.8,18.6,17.2,2.8,4.8,W,41,W,SSW,22,24,92,58,1021.5,1019.7,7,3,11.3,18.4,Yes,Yes
5/23/2010,9.5,14.7,14.2,5,0.4,W,41,W,W,19,11,91,93,1023.6,1020.8,7,6,10.4,14.3,Yes,Yes
5/24/2010,10.4,18,5.6,0.2,1.1,W,41,W,E,15,4,86,68,1019.7,1015.7,7,7,12.1,17.8,Yes,No
5/25/2010,12.1,16.9,0.8,4.8,0.1,W,41,WNW,WNW,11,7,89,84,1011.7,1006.3,7,7,14.1,16.8,No,Yes
5/26/2010,13.4,17.3,9,2.2,0,W,41,W,ESE,17,50,96,94,1004.8,1004.9,8,8,13.5,15.6,Yes,Yes
5/27/2010,13.5,18.7,33.6,5.8,3.3,W,41,SE,S,15,11,82,62,1018,1017.6,6,7,15.9,18.3,Yes,Yes
5/28/2010,11.7,19.9,1.6,1.4,4.6,W,41,W,E,15,7,92,53,1021,1017.1,7,5,12.9,19.8,Yes,Yes
5/29/2010,12.9,17.1,3,2.8,0,W,41,N,NE,11,4,88,87,1009.5,1004.7,7,8,15.8,16.2,Yes,Yes
5/30/2010,11.8,19.1,3,1.4,2.2,W,41,WNW,W,15,2,78,56,1003.2,1002.4,4,6,13,18.7,Yes,Yes
5/31/2010,12.6,20,12.8,1.6,3.9,W,41,SSW,S,22,28,87,68,1008.3,1010.2,7,7,16.5,19.1,Yes,Yes
6/1/2010,11.7,19.7,12.4,2.6,3.6,W,41,W,S,15,19,80,60,1019.2,1017.7,7,7,14.5,18.5,Yes,No
6/2/2010,11.2,20.1,0,3,7,W,41,W,SSW,19,13,81,63,1020.9,1019.6,6,5,12.7,19,No,Yes
6/3/2010,12.7,18.6,6,2.4,0.8,W,41,SSW,ESE,19,24,91,90,1023,1020,7,7,15.2,17.1,Yes,Yes
6/4/2010,15.2,17.7,26.4,3.4,0,W,41,E,SSE,26,30,85,94,1018.7,1015.5,7,8,17.3,16.4,Yes,Yes
6/5/2010,12.5,20.5,61.4,1,4.4,W,41,W,SSW,22,15,80,67,1014.2,1012,5,7,13.5,17.4,Yes,No
6/6/2010,9.5,18.5,0.4,2.2,6.5,W,41,W,SW,28,22,64,70,1014.7,1015.8,1,7,11.3,15.2,No,Yes
6/7/2010,9.1,15.5,4.2,3.4,3.9,W,41,W,SSW,24,20,60,77,1024.3,1023,2,7,10.6,14.3,Yes,No
6/8/2010,9.1,18.5,0.4,4.8,9,W,41,W,NE,22,6,78,62,1023.5,1018.7,5,4,10.6,16.3,No,No
6/9/2010,9.5,16.7,0,2.2,7.2,W,41,W,WNW,6,30,71,34,1012,1008.3,5,3,11.1,15.7,No,No
6/10/2010,10.3,17.2,0,3.8,7.2,W,41,W,SSW,26,13,48,30,1017.5,1017.7,5,4,11.3,16.8,No,No
6/11/2010,6.2,17.4,0,3.2,9.8,W,41,W,W,19,22,64,37,1019.9,1016,0,1,9,16.9,No,No
6/12/2010,9,16.7,0,3,9.6,W,41,W,S,20,22,63,42,1022,1021.7,1,2,11.5,15.8,No,No
6/13/2010,6.6,17.9,0,3.8,9.5,W,41,W,S,22,13,66,50,1029.8,1028.9,1,1,8.4,17.1,No,No
6/14/2010,6.9,18.3,0,1.8,9.5,W,41,W,ENE,22,2,75,50,1034.7,1032,5,4,8.9,17.8,No,No
6/15/2010,8.1,19.3,0,2,9.3,W,41,W,ENE,17,7,86,56,1032.7,1028.9,5,4,10,17.6,No,No
6/16/2010,9.1,18.9,0,1.6,9.6,W,41,WNW,ENE,11,15,89,59,1028.9,1024.1,2,2,10.6,18.3,No,No
6/17/2010,10.6,17.3,0,4,1.7,W,41,NNW,N,11,22,67,69,1016,1010.5,8,5,14.2,16.6,No,No
6/20/2010,9.5,20.2,0,3,9.8,W,41,W,ESE,19,7,71,40,1025,1023.8,5,4,11.3,20,No,Yes
6/21/2010,10.1,16,8.2,3.4,4.2,W,41,W,S,15,17,95,80,1032.8,1032.5,7,4,11.5,15.7,Yes,Yes
6/23/2010,12.6,15.6,4,2.2,0.2,W,41,SSE,S,17,6,83,90,1036.7,1034.1,7,7,14.4,14.6,Yes,Yes
6/24/2010,11.8,17,18.8,0.6,5.2,W,41,W,E,15,19,96,64,1031.6,1027.1,7,2,12.2,17,Yes,No
6/25/2010,12.2,18.4,0,3.2,2.8,W,41,W,N,13,17,83,65,1025.1,1020.7,6,6,13.7,18.4,No,No
6/26/2010,13.5,20,1,1.4,4,W,41,WNW,WSW,20,17,78,50,1017.3,1016.3,7,2,15.2,19.7,No,No
6/27/2010,6.7,14.9,0,2.8,6.8,W,41,W,SSW,20,22,72,53,1021,1018.9,1,6,8.1,13.9,No,No
6/28/2010,5.5,15.8,0,2,9.7,W,41,W,W,22,9,68,36,1021,1017.7,1,1,7,15.3,No,No
6/29/2010,4.7,14.4,0,2.6,9.9,W,41,WNW,WSW,13,6,63,36,1020.1,1017,0,0,7,14.4,No,No
6/30/2010,4.3,16.1,0,3,9.3,W,41,W,WNW,11,4,70,41,1020.8,1018.5,0,1,6.4,15.7,No,No
7/1/2010,6.4,17.1,0,2,8.6,W,41,W,W,20,7,70,40,1024.9,1022.8,4,4,8.5,16.9,No,No
7/2/2010,7.6,12.1,0,2,0,W,41,W,W,15,11,74,65,1026.8,1023.5,7,8,9.2,11.9,No,No
7/3/2010,7.7,16.3,0.6,1.8,9.8,W,41,W,SSW,24,24,68,38,1025.6,1026.1,1,2,9.1,15.6,No,No
7/4/2010,7.8,17.8,0,3.2,8.8,W,41,W,S,22,17,68,56,1029.7,1026.9,2,4,8.9,16.9,No,No
7/5/2010,8.8,13.5,0,3.4,0.1,W,41,W,W,20,11,76,83,1027.2,1024.1,7,8,9.7,13.1,No,Yes
7/6/2010,9.7,17.2,4.2,0.4,3.5,W,41,W,SSW,7,17,95,67,1016.7,1015.1,6,7,10.8,15.1,Yes,Yes
7/7/2010,9.6,16,2.6,1.4,2.9,W,41,W,S,22,20,83,70,1023.9,1022.5,7,6,10.3,15.3,Yes,Yes
7/9/2010,9.7,15.6,32,0,3.8,W,41,WNW,S,19,9,96,83,1029.6,1027.9,6,7,10.7,13.9,Yes,Yes
7/10/2010,8.6,17.6,4.6,2,4.8,W,41,W,ENE,17,11,95,65,1028.9,1025,6,7,9.9,16.6,Yes,No
7/11/2010,9.9,19,0.2,1.2,1,W,41,N,NW,13,7,61,76,1022.2,1019.8,7,7,16.7,17.3,No,No
7/12/2010,10.1,16.9,0.2,2,2.1,W,41,W,WNW,19,6,87,61,1023.6,1021.1,6,7,11.4,16,No,No
7/13/2010,11.4,18.6,0,0.6,0,W,41,W,NNE,7,7,83,78,1020.3,1014.6,7,8,14.1,17.7,No,No
7/14/2010,13.9,18.1,1,1.8,8,W,41,WNW,WNW,20,22,56,33,1008.7,1008.6,3,1,14.4,17.4,No,No
7/15/2010,10.4,18.2,0,5.2,9.8,W,41,W,WSW,24,17,50,34,1015.4,1017.1,1,3,11.9,17.4,No,No
7/16/2010,7.2,18.2,0,4.4,9.4,W,41,W,S,24,19,63,46,1025.9,1024,2,2,9,16.2,No,No
7/17/2010,7.1,18.5,0,2.6,9.9,W,41,W,E,26,9,71,39,1028.1,1024.7,1,1,8.6,18.4,No,No
7/18/2010,7.3,19.4,0,2,10,W,41,W,ESE,20,7,81,40,1022.6,1017.8,0,1,8.9,18.7,No,No
7/19/2010,8.7,16.7,0,3.6,0.8,W,41,W,SSW,15,7,67,53,1017.8,1016,6,7,11.1,15,No,No
7/20/2010,8,16.5,0,1,8.5,W,41,W,SSW,19,19,71,53,1022.4,1021.4,1,3,10.2,14.9,No,Yes
7/21/2010,8,15.7,6.6,3.2,4.1,W,41,W,SSW,19,13,73,54,1026.7,1024.6,7,4,9.2,15.5,Yes,No
7/22/2010,6,14.7,0.4,1,5,W,41,W,SSW,28,20,64,69,1028.5,1028.1,1,5,8.8,13.6,No,No
7/23/2010,8,18.2,0.2,2,5.8,W,41,W,S,20,20,75,62,1032.6,1030.3,2,7,9.8,16.4,No,Yes
7/24/2010,9.6,18.3,4.6,2.6,3.9,W,41,W,SE,22,13,81,54,1030.7,1027.4,7,5,10.3,17.6,Yes,No
7/25/2010,10.2,16.9,0,1,6.2,W,41,W,SE,11,15,83,64,1029.9,1027.7,3,5,12.5,15.5,No,Yes
7/26/2010,9.2,17,16,3.8,3.2,W,41,W,SE,15,7,90,69,1034,1032.6,6,7,11.9,15.5,Yes,Yes
7/27/2010,9.3,16.9,2.4,1.6,3.2,W,41,W,E,13,9,86,49,1035.7,1032.5,6,7,11.2,16.6,Yes,Yes
7/28/2010,11.2,15.2,2.6,1.6,0.8,W,41,N,NNE,4,11,96,90,1029.8,1024.8,8,8,12.3,14.4,Yes,Yes
7/29/2010,11.4,16.2,24.2,1.4,0.6,W,41,NW,N,6,9,93,77,1019.1,1016,6,7,12.8,15.8,Yes,Yes
7/30/2010,12,21.1,3.4,3.8,5.8,W,41,W,NNE,22,9,97,62,1016.9,1013.6,4,7,12.8,21,Yes,Yes
7/31/2010,12.8,20.7,6.6,0.2,5.8,W,41,W,W,7,28,96,37,1012.1,1012,7,2,14.5,20.5,Yes,No
8/1/2010,9.6,20.9,0,3.8,10.3,W,41,N,NW,11,26,62,35,1019.9,1013,1,1,13.2,20.6,No,No
8/2/2010,9.1,15.7,0.4,4,7.3,W,41,W,WSW,24,28,49,36,1015.8,1011.6,5,5,11.2,15.1,No,Yes
8/3/2010,10.3,17.3,16.4,4,6.6,W,41,W,E,15,19,75,62,1016.2,1016.9,7,4,13.9,15.5,Yes,No
8/4/2010,8.3,18.9,0,4,10.2,W,41,W,W,15,9,75,44,1019,1014.9,1,1,11.2,18.7,No,No
8/5/2010,7.1,16.9,0,3.8,8.3,W,41,NNW,W,17,20,57,33,1018.1,1015.1,3,5,11.1,15.8,No,No
8/6/2010,7.6,17,0,2.4,10.3,W,41,W,S,19,19,56,40,1020.5,1019.2,1,2,10.5,15.7,No,No
8/7/2010,6.8,16.1,0,4.2,10.2,W,41,W,S,26,20,58,50,1024.7,1022.2,1,5,9.1,15.5,No,No
8/8/2010,6.4,17.2,0,3,10.3,W,41,W,E,20,15,73,50,1022.2,1019.1,3,1,8.8,15.2,No,No
8/9/2010,7.2,17.1,0,2.6,8.9,W,41,W,E,15,20,83,58,1023.5,1020.9,2,1,9.3,17,No,Yes
8/10/2010,9.3,16.4,2.8,2.4,0,W,41,WSW,NNE,2,13,93,90,1019.2,1013.8,8,8,12.2,16.2,Yes,Yes
8/11/2010,12.2,18,4.6,0.6,6,W,41,NW,WNW,19,20,59,35,1008.6,1003.7,7,3,12.8,17.4,Yes,No
8/12/2010,10.7,16.7,0.2,6.6,5.9,W,41,W,W,35,22,55,47,1001.5,1002.3,2,7,12.2,15,No,No
8/13/2010,9.9,18.3,0,2.6,10.6,W,41,W,S,26,31,54,44,1011.9,1012,1,1,12.7,17,No,No
8/14/2010,8.2,21.8,0,4.2,10.7,W,41,N,N,11,6,69,36,1014.5,1009.7,0,0,13,21.4,No,No
8/15/2010,12.8,20.1,0,6.4,7.3,W,41,NNW,WNW,22,17,53,37,1006.2,1004,6,2,15.1,20,No,No
8/16/2010,12.6,18.8,0.4,4,10.7,W,41,W,W,24,24,44,31,1011.5,1010.3,1,1,14.3,18.3,No,No
8/17/2010,7.6,17.6,0,4.4,10.4,W,41,W,E,26,15,44,26,1022,1019.9,1,3,10.8,15.9,No,No
8/18/2010,6.5,19.9,0,4.2,6.6,W,41,W,NE,13,19,69,53,1020.5,1012,3,5,9.3,17.7,No,Yes
8/19/2010,9.3,24.6,2.2,5,10.8,W,41,NNW,WNW,22,31,57,23,1007.7,1004.6,1,1,19.5,24.4,Yes,No
8/20/2010,11.3,19.3,0,6.2,10.8,W,41,WNW,WNW,11,19,45,26,1012.4,1010.9,1,1,14.3,19.2,No,No
8/21/2010,8.8,16.7,0,5.6,10.9,W,41,WNW,W,20,30,44,33,1017,1015.2,1,2,12.8,16.7,No,No
8/22/2010,8.4,17.3,0,4.6,9.4,W,41,W,E,22,13,58,48,1023.7,1020.4,1,5,11.4,15.7,No,No
8/23/2010,11.2,15,0,3.6,1,W,41,NW,NE,6,7,77,65,1017.1,1010.8,7,7,12.4,13.9,No,No
8/24/2010,10.9,19.8,0,2.2,10.3,W,41,W,WNW,17,22,53,28,1012.3,1007.9,1,2,13.9,19.6,No,No
8/25/2010,11.5,18.1,0,6,10.4,W,41,SW,WNW,17,26,36,24,1008.1,1005.2,1,1,14.1,17.2,No,No
8/26/2010,10.3,18,0,6.4,8.9,W,41,NW,W,19,33,48,33,1003.5,1000.7,3,3,13.8,16.4,No,No
8/27/2010,10.3,19.2,0,5.8,8.4,W,41,WNW,WNW,20,28,47,35,1008.1,1008,5,3,14.1,18.8,No,No
8/28/2010,9.2,17.5,0,4,10.9,W,41,W,S,20,19,52,40,1021.8,1022.3,1,1,12.3,16.5,No,No
8/30/2010,10.5,17.6,0,2.2,8.2,W,41,W,E,4,15,70,56,1027.1,1024.3,3,2,14.9,16.8,No,No
8/31/2010,11.5,20,0,3.2,9.7,W,41,W,NE,9,22,71,60,1025.3,1019.8,1,5,15.8,18.4,No,No
9/1/2010,14.9,25.9,0,6.4,3.3,W,41,W,E,15,19,53,33,1017.8,1012.5,6,7,18.2,24.1,No,No
9/2/2010,16.6,18.1,0.8,3.8,0,W,41,W,E,15,19,77,74,1016.3,1014.4,8,7,17.8,17.8,No,Yes
9/3/2010,13.7,17.6,3.2,1.8,0,W,41,W,E,15,19,80,64,1025.8,1023.6,8,7,15.2,16.5,Yes,Yes
9/4/2010,15.2,20.3,7.4,2.8,0,W,41,W,E,15,19,90,84,1014.2,1006.7,8,8,17.6,19,Yes,No
9/5/2010,16.4,21.3,0.6,5.6,11.3,W,41,W,E,15,19,44,35,1007.9,1009.7,1,2,18.6,20.4,No,No
9/6/2010,11.5,20.4,0,8,8.4,W,41,W,E,15,19,45,33,1018.6,1017.1,1,6,15.1,18.9,No,No
9/7/2010,10.4,16.8,0,3.2,10.3,W,41,W,S,15,24,54,51,1023.4,1023.3,2,3,14.4,16.1,No,No
9/8/2010,8.2,18.3,0,4,10.7,W,41,W,ESE,15,15,58,54,1027.3,1023.6,1,1,13.1,17.2,No,No
9/9/2010,9.7,18.4,0,4,2.4,W,41,W,NW,2,6,77,56,1017.5,1010.6,6,8,13,18,No,Yes
9/10/2010,11,24.5,2.4,2,5.4,W,41,W,W,9,39,82,34,1004.1,1001.3,6,7,16.2,21.2,Yes,No
9/11/2010,11.1,19.9,0.8,4.4,10.9,W,41,W,E,20,15,46,44,1017.4,1017.2,1,1,15.3,17.5,No,No
9/12/2010,9.2,18.9,0,3.8,10,W,41,W,NE,15,17,64,61,1022.5,1017.8,3,5,13.6,17.6,No,No
9/13/2010,13.3,23.9,0,4.2,6.9,W,41,W,W,13,24,64,24,1015.8,1012.1,5,3,16.2,23.3,No,No
9/14/2010,13.9,18.1,0,5.4,1.7,W,41,ESE,ESE,28,28,70,87,1016.4,1011.4,6,8,17.6,15.7,No,Yes
9/16/2010,10.4,21.2,0,5,9.6,W,41,W,WNW,24,19,42,30,1014.8,1010.6,5,2,15.3,20.8,No,No
9/17/2010,9.5,19.3,0,6.4,11.2,W,41,W,ENE,20,19,41,33,1021.1,1017.8,2,5,13.5,17.2,No,No
9/18/2010,9.6,23.3,0,5,11,W,41,W,ESE,17,20,48,45,1017.4,1013.8,1,1,15,19.5,No,No
9/19/2010,11.7,18.1,0,4,4.1,W,41,W,ENE,11,13,56,66,1022,1019.7,6,7,15,17.3,No,No
9/20/2010,11.1,20.1,0,3.6,9.1,W,41,W,E,13,20,66,65,1024,1022.7,4,5,16.8,18.5,No,No
9/21/2010,11.6,23.7,0,3,8.2,W,41,W,SSE,15,24,82,66,1023,1022.3,0,5,15.3,20.4,No,Yes
9/22/2010,13,20.1,1.8,4.6,9.5,W,41,W,E,11,22,75,61,1026.5,1020.8,3,1,16.6,18.1,Yes,No
9/23/2010,15.2,19,0.2,5,1.1,W,41,SE,E,13,15,69,63,1024.7,1022.3,7,7,16.6,17.3,No,No
9/24/2010,13.7,21.1,0,3.2,10.7,W,41,NNW,NE,13,13,67,69,1022.2,1017.6,0,0,19,20.2,No,No
9/25/2010,13.4,26.9,0,5.4,8,W,41,W,ESE,9,15,58,33,1016,1013.5,4,7,18.5,24.8,No,No
9/26/2010,13.1,22,0,5.4,10.8,W,41,W,E,6,24,57,74,1020.1,1017.3,1,3,19.5,19.7,No,No
10/2/2010,12.7,19.6,0,2.6,0,W,41,E,ENE,13,20,70,82,1029.8,1027.7,5,4,18.3,16.5,No,Yes
10/3/2010,15,19.7,14.2,1,1.2,W,41,ENE,E,19,24,93,77,1030,1027.4,5,4,15.3,18.9,Yes,Yes
10/4/2010,15.3,20.6,12,4,2.3,W,41,E,E,7,24,83,72,1026.2,1022.8,5,4,17.9,19.9,Yes,Yes
10/14/2010,17.8,28.9,2,4,10.8,NNW,41,NNW,E,22,17,63,48,1011.2,1008.1,5,4,22.3,26.6,Yes,No
10/15/2010,19.5,24.7,0,7.8,0.2,NNW,76,NE,NE,13,31,66,73,999.6,989.8,5,4,21.5,21.8,No,No
10/16/2010,11.7,16.1,0.8,3.4,9.3,WNW,85,W,W,46,48,34,28,999.3,1003.6,5,4,12.9,15.2,No,No
10/17/2010,9.9,24,0,6.6,12.1,W,41,W,SSE,24,4,44,30,1012.9,1011.3,5,4,14.7,23.3,No,No
10/20/2010,12.9,20.3,0.2,3,10.9,ENE,37,W,E,11,26,70,57,1028.8,1025.6,3,1,16.9,19.8,No,No
10/21/2010,13.3,21.5,0,6.6,11,ENE,41,W,ENE,11,28,75,58,1025.9,1022.4,2,5,17.6,21.3,No,No
10/22/2010,15.3,23,0,5.6,11,NNE,41,W,ENE,6,19,70,63,1021.4,1017.8,1,4,19,22.2,No,No
10/23/2010,15.8,27.2,0,8,6.9,NW,52,W,WSW,7,4,59,82,1016.6,1015.1,5,4,21.4,19.3,No,Yes
10/24/2010,14.1,15.7,30.6,7.4,0,SSE,48,SSE,S,22,20,92,75,1021.1,1020.6,5,4,14.1,15.7,Yes,Yes
10/26/2010,12.9,26.7,0.2,3.8,12.1,NE,33,W,ENE,13,24,73,56,1018,1015,1,5,17.8,22.5,No,No
10/27/2010,14.8,23.8,0,6.8,9.6,SSE,54,SSE,SE,13,26,76,69,1016,1014.7,2,7,20.2,20.6,No,Yes
10/28/2010,16.4,21.4,1.8,5.4,8.9,ESE,33,SE,ESE,17,19,65,53,1021.5,1020.4,5,4,18.3,20.2,Yes,No
10/29/2010,14.5,22.1,0.2,6.2,1.8,ENE,31,WNW,ENE,11,15,82,59,1020.7,1017.5,7,7,16.2,20.5,No,No
10/30/2010,16.2,24.4,0,3.2,9.9,NE,56,N,NE,9,22,70,64,1015.1,1012.2,5,4,22,23.8,No,No
10/31/2010,19.3,24.7,0,7.2,5.5,NE,50,NE,NE,19,28,81,64,1012,1010.6,5,4,20.7,24.2,No,Yes
11/1/2010,18.1,20.4,5.2,6.6,0.1,SSE,48,S,SSE,22,28,78,77,1014.7,1012.1,8,8,18.7,18.6,Yes,Yes
11/2/2010,11.8,17.9,32.6,3.8,1.7,WSW,54,W,SSE,31,24,77,59,1011.8,1012.8,5,7,13.3,17.8,Yes,No
11/3/2010,12,23.9,0.2,4,11.9,SE,44,W,ESE,13,24,65,54,1018.1,1016.3,1,3,17.6,20.7,No,No
11/4/2010,14.4,18.1,0.4,5.4,2.8,ESE,48,S,SE,15,20,83,68,1022.3,1020.5,7,7,14.8,17.6,No,Yes
11/5/2010,13.4,19.2,8.4,8.4,2.7,SE,46,SE,SSE,17,30,67,53,1023.9,1022.1,7,7,15.2,17.8,Yes,Yes
11/6/2010,13.6,18.8,26,4.8,2.5,ESE,37,SSW,SSE,7,15,93,81,1023.8,1021.9,5,4,14.1,16.7,Yes,Yes
11/7/2010,13.4,23.3,8.8,3.6,10.9,NE,37,WNW,E,13,26,77,59,1021.3,1018.1,5,4,16.6,20.7,Yes,No
11/8/2010,16.1,26.3,0,5.8,7.9,SW,74,E,NNE,7,28,64,52,1017.2,1015.1,3,7,23.3,23.8,No,Yes
